review,label
"Gojek sekarang jelek banget, gamau nrima orderan goride nya, kadang suka pilih - pilih , kaya ga niat buat nganterin orang , padahal juga di bayar",Negatif
"Saya berkali kali di tolak bahkan driver sering tidak ada kabar, padahal jarak driver ke lokasi penjemputan hanya 15mnt sering sekali di tolak atau tidak ada respon, makin ke sini driver gocar makin menjadi jadi. Tolong buat agent seleksi driver gocar lebih baik lagi, jgn asal pilih mitra driver gocar!",Negatif
Banyak yang gak jelas pesan makan malah di cancel driver nya tanpa ada alasan dan sangat susah cari driver go food kebanyakan milih driver nya gak jelas,Negatif
"Jarang bgt pake paylater. Lalu teriming-iming promonya banyak kalo pakai PL. Yauda akhirnya pakai. Eh pas udah dipakai sekali, promo nya pada hilang. Padahal di tempat temen masih ada. Mana biaya adm PL dinaikin jadi 30rb. Lebih mahal dr diskon yg didapet 😑
Trs gocar juga lamaaaaa banget dapetnya. Ga kaya aplikasi sebelah. Ga bisa diandalin kalo lagi buru2.
CS help center juga tidak solutif. Baru beberapa detik udah diakhiri otomatis. Ya kali masih loading ini aplikasi.
Lama lama uninstall juga nih.",Negatif
"Im a student, and i dont have much money to pay ur go food delivery fee, its out of my mind!!. Depress the cost please",Negatif
Kenapa ya gada promo gofood di gojek saya bolak balik saya ganti kartu.. ah makin kecewa sih,Negatif
"Susah banget dapet driver, sekali nya dapet malah di cancel sama drivernya secara sepihak.",Negatif
"Halaman tulis Nonton Spiderman diskon 30% via Gopay 
Saya klik, lalu diarahin cari bioskop lalu nyari Kursi.
Setelah itu di kasih total nggak ada Diskon. Saya pikir mungkin metode pembayaran harus di ubah dulu ke Gopay . 
Pas saya klik Gopay masih nggak ada muncul Diskon apapun. 
Lalu malah Konfirmasi beli TIKET gitu aja tanpa ada Konfirmasi Pin Gopay SAMA SEKALI 
Hubungi customer service, malah Jawabannya Nggak bisa bantu dan Galak Banget !
NGGAK RAMAH SAMA SEKALI 
BURUK SEKALI",Negatif
"mohon dengarkan para mitra baik merchant maupun driver, order pada sehabis magrib susah mendapatkan driver, sekali dapat driver posisi jauh sekali, kasihan driver mengambil jarak jauh dengan ongkir yang diterima begitu sedikit, untuk merchant seperti GoBiz juga susah untuk menemukan driver terdekat, orderan sudah menumpuk tapi tidak ada driver yg ambil.
apalagi ketika hujan, sistem saat ini malah tidak seperti dulu, hujan masih mendapatkan driver sekarang susah sekali. mohon untuk memperbaiki sistem menjadi terdekat, insentif seperti dulu. saya mendengarkan keluh kesah dari driver gojek maupun mitra GoBiz sering sekali.",Negatif
Tlg fix sisa 2 voucher gofood sjk kemarin malam 19 des tdk bisa digunakan & pagi ini dapat 10 voucher lagi tetap tdk bisa applied walaupun dgn tenant-2 super partner.,Negatif
"Ah males banget deh skg susah nemuin driver di gojek/gofood. Ngancurin mood jadinya grgr kelamaan dan ganemu nemu. Semua resto gaada driver, ganiat emang",Negatif
"Driver sering cancel, aplikasi mainin harga, percuma kasih promo tapi tiba-tiba harga selalu naik.Developer dan driver sama saja TIDAK BERGUNA.",Negatif
"Pelayanan customer servicenya lelet. CS yg di hotlinenya ga tanggap, kerja lelet, ngelayanin customer yg lagi ada masalah kaya ga ada niat bantuin, disuruh komplain via help chat yg ada di app juga ga dibalas balas. Super kecewa dengan pelayanan Gojek sekarang. CSnya pada ga niat kerja, CS ga becus. App selalu force close di iphone 6. 👎👎👎👎👎",Negatif
"Order ayam ada pilihannya dada, yowes aku centang dada semua 4pcs..
Tau tau driver nelpon ga ada dadanya mau diganti apa?
Saya ga minat, terus orderan ga bisa dibatalin doong..

Harusnya pihak resto di briefing klo orderan ga ada ya jangan diterima orderannya.

Komplen ke CS gojek jg minta orderan di cancel biar driver bisa narik orderan yang lain, sudah responnya lama, terus balasannya cuma tunggu driver datang selesaikan orderan yaa..

Ya kaliii yg mau dipesan ga ada, masa kita mesti pasraaah terima ""apa yang ada""
Iya saya tau ""orderan ga bisa dibatalkan"". Saya jg ga bakal batalkan kaliiii kalo yang saya order itu tersedia.

Sistemnya dibenerin, biar ga memaksaa customer untuk pasrah nerima apa yang ada. Kalo memang ga ada yasudah batalin ajah pesenan orang..",Negatif
aplikasi nya akhir akhir ini sering error. tolong di perbaiki sistem nya ya pihak terkait 🙏🏻🙏🏻,Negatif
Kenapa ga ngambil driver terdekat saja. Di saat buru2 jadi lama nunggu. Padahal banyak yg lebih deket.,Positif
"harganya gajelas berubah sendiri selang 5menit langsung ga ngotak harganya! tolong dong gojek perbaikin gajelas harganya!!

KALO PAKE KODE PROMO SUKA PADA GAMAU AMBIL DRIVER NYA PADAHAL ADA YG TERDEKAT !!!",Negatif
Kenapa setiap pesan makanan dekat rumah area selalu sepi driver,Negatif
"buat pengguna lama tidak ada promo sama sekali mahal older makanannya harga 25 jadi 2x lipat
masa kalah sama aplikasi sebelah😫😫😫",Negatif
"Terima kasih untuk voucher diskon 75%. sangat membantu, terutama untuk yang sedang krisis ekonomi. love bgt pokoknya sm gojek❤️",Positif
"Ongkir mahal
Aplikasi sering error, server padat merayap",Negatif
Sekarang susah banget nyari driver. Entah kebijakan nya sekarang bikin para driver jadi malas malasan.,Negatif
Lama lama delete juga nih gojek susah bener nyari driver apa udh mw bangkrut gt gojek?,Negatif
Ongkirnya terlalu mahal dan kok diskonnya tiba-tiba hilang?,Negatif
"Apakah gojek sudah gak ada driver yaa, kok selalu kalau saya pesan gak ada driver sih di gofood, apa aplikasi yg bermasalah atau emang sdh gak ada driver sama skali",Negatif
"Top up genshin lewat gojek, udh beli gnostic hymn tp gk dapet barangny di genshin. Uang ilang deh makasih",Negatif
Driver gofood sejam gajalan2 gw udah kelaparan pesanan ga bisa dicancel mala dicariin driver baru sama jg ga jalan2 2 jam lebih nungguin 1 makanan,Negatif
"Setiap order makanan selalu ga dapet driver, padahal dua teman saya sudah on dekat dengan tempat saya mau order makanan tsb.

Sudah coba pindah“ order ke lain tempat tapi tetap saja seperti itu. Bahkan sampai saya bikin akun baru sekarang masih saja sama.",Negatif
"Sejak ada loyalty program GoClub, tiap pesan GoFood, semua malah makin mahal. Delivery fee dinaikin, ada platform fee, belum lagi restaurant takeaway charges, dll. Jadi discount tuh ga ada arti sama sekali. Sering ngebandingin sama akun lain yg ga ikutan loyalty program ini, tiap mau order bedanya bisa sampai 20-30 ribu lebih mahal. Nyesel ikutan program GoClub ini. Yg belum ikutan, mending ga usah. Ujung2nya ketipu diskon, tapi fee udah dinaikin 2x lipat dulu.",Negatif
"Kami pengguna dikasih promo tapi giliran dipakai, tidak ada driver yang menerima order, sama saja seperti promo yang disediakan hanya untuk pajangan dan tidak untuk digunakan, sedangkan saat saya order dengan membayar cash, tanpa menggunakan promo selalu ada driver yang menerima orderan saya.",Negatif
mau pesen go food area sepi driver mulu padahal lokasi tengah kota,Negatif
Kentekan driver ta pn podo mlayu ng shopefood,Negatif
Dituduh melakukan tindakan tdk wajar. Tdk bisa diprotes dll. Semua promo d cabut. Kan aneh . Sy mau ngapain pakai gojek selain belanja. Tlg di urus ulang aplikasinya!!! Pdhl sdh sy upgrade ke premium dll.,Negatif
Super great,Positif
"Kalo hujan parah banget sejam ga dapet driver. Harga gofood makin mahal, banyal ongkos ini itu",Negatif
"Udah milih” makanan eh gak taunya gojeknya lagi sepi, udah dipilih” lagi eh rame, update dong gojeknya biar keliatan yg muncul di search itu yg ada gojeknya yg bisa",Negatif
"Parah bgt security sistem nya dikira mainin promo mereka padahal nggak. CS nya juga hmmm gmn ya jelasinnya. Out of the world banget. Gapernah nemuin customer service se parah gojek. THE WORST. Slow, ga helpful, zero knowledge. STOOP AF Yg jelas ya. Parah sih buatan anak bangsa makin kesini makin kacau.",Negatif
Saya order berulang kali tidak ada yang menerima (no driver) padahal lokasi saya di dekat pusat kota. Menyusahkan sekali.,Negatif
"Got a driver too far 3 times. My account has been blocked because I cancelled the “too far driver”. Time is money, man",Negatif
Gak pernah gak kecewa sama gojek. Padahal utk driver gocar sekayak apapun selalu aku kasih bintang 5. Tapi kaya dapetnya selalu yg lokasinya jauh padahal diaplikasi banyak banget yg terdekat. Terus sering banget driver cancel atau minta cancel dgn alasan mobil rusak. Kenapa ga dimatiin kalau mobil rusak? Terus ada yg alesannya jauh dsb. Tolong untuk customer yg selalu kasih 5 bintang di prioritaskan.,Negatif
Pesan makan pake gofood nunggu 1 jam lebih driver belum jalan ke resto dichat gadibalas ditelp gabisa dicancel jg gabisa di aplikasi cuma tertulis pesanan baru disiapkan 10 menit lgi sampai tapi sudah 1 jam. Mending pake aplikasi oren,Negatif
"Sering force close saat masuk halaman awal di iphone SE, padahal udah ios 15. Tolong diperbaiki terimakasih",Negatif
"I REALY DISAGREE with cashback coins. Jadi semua e-wallet +62 ikutan jadi koin/poin, lebih merugikan customers karena sistem pemakaian hasil cashback tidak bisa maksimal. Jadi KZL sama gopay!",Negatif
"semua mission, diskon dan voucher hilang misterius tanpa alasan dan tanpa jejak.
sudah dihubungi ke custumer servis tapi tidak ada kejelasan dan masih digantung.",Negatif
"Kalau order gofood sering dipilih driver yg jauh dari lokasi penjual. Sangat merugikan konsumen dan driver, selain waktu konsumen yg banyak terbuang karena harus nunggu lebih lama, juga kasian driver yg harus jauh2 nganter. Kenapa ga dipilih yg terdekat dari penjual? 

Parah nih👎",Negatif
"Gimana nih, dicancel sendiri sama sistem 4x krna susah cari driver, tapi gopaynya ikutan hangus, gak kembali ke saldo. 🤦🏻‍♂️ dan fitur untuk ngembaliin saldonya selalu salah jumlah uang. Ini benar benar buruk",Negatif
Klo bukan karna kartu prakerja males bgt pake app ini 🙂 upgrade gopay aj susah bgt ga direspon. Dr tgl 27 sept sampai skrg hehe. Gausah di download guys pake GRAB atau SHOPEE aja udah☺️,Negatif
"Kenapa ya riwayat pemesanan di gojek tidak
Bisa di hapus, dulu aja sebelum di perbarui masih bisa kok di hapus riwayat pembelian nya. Sekarang udah ndak bisa sedih deh 🥺 pengen nangis sumpah",Negatif
"Gopay later nya keras dan kurang bersahabat. Dan denda terus berjalan tanpa ada limit denda dan tidak ada keringanan denda. Kalo ga perlu banged jangan pakai gopay later deh, 250rb yg nagih kayak hutang 250jt.",Negatif
Fitur gopay plus nya sulit di upgrade karena e-ktp  selalu gagal verifikasi padahal saya sudah mengikuti intruksi dgn baik. Tolong diperbaiki.,Negatif
waktu dibuka kok app nya nge freeze kayak stuck di logo nya doang trs ga loding loding pdhl dh nunggu lama :(,Negatif
"Setelah download apps ini dihari yang sama yang di tf gopay oleh teman, setelah uang masuk aneh tanpa alasan tiba-tiba terblokir. Nelpon ke cs hari pertama disuruh tunggu 2x24 jam setelah tadi pagi saya telpon lagi. Cs nya bilang gopay tidak bisa digunakan karena alasan yang bahkan Cs nya tidak mengetahui. Lapor lewat apps pun begitu tidak membantu👎",Negatif
"Promo pilih pilih, padahal user lama. Skrng ga pernah dpt promo",Negatif
"BENGAK!!!, gue milih Go Car bukan Blue Bird.. paham gak?? Ngasal non-aktifin akun orang aja layanan lu ngaco GOBLOK Baru baca juga ada komen lain yang bilang munta databke dukcapil??? LU MAU NGAPAIN MINTA DATA KAYAK GITU???? MAU LU JUAL LAGI TU DATA???? 
Sama aja kayak Tokped. Sok kapitalis tapi masih ingusan. Berkelit dari masalah utama. TOLOL!!!!",Negatif
Gatau knpa skrg gojek kalau milihin driver selalu yg paling jauh. Padahal yg dekat banyak. Gak jelas banget!!,Negatif
"Tolong dong untuk pihak gojek untuk memperbaiki aplikasi nya, barusan saya pesen grabcar tp kok malah double order sama gojek, padahal saya ga pesen gojek, pihak ojolnya menelpon saya utk membatalkan pesanan, tetapi di aplikasi saya tidak ada pesanan yg sedang dalam proses, semoga aplikasinya lebih baik lagi dan ga mengecewakan",Negatif
"Customer carenya jelek banget,
Di tanyain akun sudah verified tiba” turun ke free.
Malah di suruh kontak dukcapil.",Negatif
"Ini aplikasi bikin pusing, kalau mau kasih diskon langsung to the point aja..sekarang update pakai prosentase..orang sudah lapar suruh mikir lagi dapet diskon berapa..kembalikan saja yang normal g perlu ngitung",Negatif
"Jelek banget pelayananya, 4x pesanan saya dicancel terus aja ganti ganti driver kapan makannya kalo gitu, gajelas banget masa drivernya kek gt smua hadehh!",Negatif
"Aplikasi doang nomor satu disaat customer kesusahn buat login kembali karena hp ilang sudah telpon berkali kalo cs nya gaada jawaban ditelpon bilang emailnya beda orang email saya satu ajah yang biasa dipakai dan saya telpon lagi bilang email saya bener dan akan diemail ternyata gaada email masuk juga , saya telpon lagi cs nya ngobrol saya didiem tolong lah nih aplikasi gojek mohon bantuannya itu diaplikasi ada gopay saya dan saya harus kemana kalo gaada bantuannya sama sekali!!!!!",Negatif
"Mending pake GRA* jauhh kemana mana, lebih gampang, gabanyak eror, CS ramah.",Negatif
tidak menyelesaikan masalah,Negatif
"Ga ada item di gomart, ga bisa diganti beli item lain YANG MANA HARGANYA SAMA, ujung2nya bayar dua kali lipat",Negatif
"Udah mesen di atas harga normal, ada harga biaya aplikasi. Udah gila kali y?",Negatif
"Aplikasi gojek terutama gofood skrg paling mahal dibanding aplikasi yg lain apalagi sangat jarang ada promo, blm lg biaya biaya yg lain. Jd kecewa sekali hrs mulai meninggalkan gofood padahal ini yg pertama kali saya gunakan.",Negatif
"Sangat mengecewakan! Pusat bantuan sama sekali tidak bisa membantu menyelesaikan masalah dan hanya melempar tanggung jawab untuk menghubungi driver, apa gunanya pusat bantuan kalau pengguna aplikasi harus menghubungi sendiri apabila ada masalah!",Negatif
"Perbaiki UI, stabilkan performa apps, apply promo aja lelet, giliran promo diskon nyari driver susah.",Negatif
Bener di dramaojol greedy. Too much fee.,Negatif
"Mending app sebelah, di sini mahal semua mana diskon nya limited doang",Negatif
Saya pesan gofood.. driver suda menyelesaikan pesanan tapi pas saya cek di lobby pesanan saya belum sampai.. dan ketika saya laporkan masalah saya di gojek respon sangat lambat bahkan pernah ada tidak di respon sama sekali sebenarnya saya sudah sabar selama ini karna ini bukan yang pertama kalinya sempat juga saya pesan gofood dan makanan yang saya pesan datangnya tidak sesuai dengan apa yang saya pesan ketika saya meminta bantuan untuk hal tersebut sampai sekarang tidak ada tanggapan dari gojek alhasil gopay pada hangus semua.. please gojek fix this🥺🙏,Negatif
"Sekarang gojek udh berbeda,
Masak iya saya pesan gofood tpi belum siap jdi mau dibalin tpi ngak bisa
Udah itu kalau kita batalin masak langsung d ganti aja drivernya tanpa di konfirmasi sama konsumennya,
Kecewa bangat saya",Negatif
"Jarang ada promo
Order gojek/gocar dapetnya driver pasti jauh dari titik jemput. Klo pas lg buru2 ngejar waktu ga cocok klo order pake aplikasi ini. Pernah ketinggalan kereta krna lokasi driver terlalu jauh shg jemputnya lama. Padahal ada driver yg dekat dg lokasi titik jemput. Dan ini pun jg sering dikeluhkan driver",Negatif
